temperature,humidity,co2,feed,age_week,survival_rate,daily_gain
12.88,53.4,1784,1.972,2,60.0,40.0
20.79,61.76,971,0.452,4,84.51,91.35
27.48,62.18,1063,1.799,5,71.9,56.58
25.02,53.4,2107,0.616,1,87.06,93.59
26.04,71.67,1486,0.728,9,60.0,40.0
20.06,51.98,1807,1.245,6,88.91,102.16
16.7,54.91,1559,1.794,2,75.38,68.07
22.64,63.29,2079,1.063,9,79.26,73.77
16.09,84.28,1990,0.87,7,60.0,40.0
26.52,44.34,1018,1.043,7,65.72,47.46
15.94,42.76,2016,0.551,9,60.0,40.0
17.83,39.73,1080,1.741,4,60.0,40.0
22.13,67.92,1306,1.864,4,68.81,48.7
21.73,54.7,1962,1.481,6,95.26,106.32
24.02,51.37,1118,1.111,8,89.01,103.71
20.75,41.22,1065,1.383,8,66.78,48.69
30.39,79.01,1670,1.283,8,60.0,40.0
28.8,54.37,2199,0.482,7,61.55,40.0
29.58,63.42,810,1.031,1,60.0,40.0
24.59,36.19,1722,1.451,5,60.0,40.0
24.7,35.94,1443,1.756,4,60.0,40.0
24.18,33.7,1257,0.974,4,60.0,40.0
20.7,50.2,1800,1.711,8,88.16,101.82
18.44,56.01,1488,1.611,4,87.02,91.26
23.84,43.45,1876,1.887,8,70.0,55.86
12.51,49.23,1790,1.983,9,60.0,40.0
12.15,30.34,2176,0.467,5,60.0,40.0
29.03,49.31,1897,1.1,2,60.77,40.0
12.93,36.55,707,1.638,7,60.0,40.0
22.5,37.06,1847,1.717,8,60.0,40.0
24.3,30.25,1640,0.533,4,60.0,40.0
15.96,68.3,744,1.371,2,60.0,40.0
29.91,81.22,1569,1.838,5,60.0,40.0
15.8,64.19,1801,0.763,9,60.0,40.0
29.69,35.29,916,0.956,5,60.0,40.0
27.26,84.43,1296,1.032,5,60.0,40.0
16.81,83.66,1468,1.031,4,60.0,40.0
15.01,55.75,1261,1.299,7,67.99,55.96
18.32,35.93,2002,0.497,4,60.0,40.0
19.96,69.64,870,1.647,7,64.53,41.36
16.92,82.88,1834,0.597,9,60.0,40.0
31.98,72.83,1845,1.701,7,60.0,40.0
16.59,64.33,1317,0.427,9,60.0,40.0
28.61,63.6,1463,1.659,8,61.98,40.0
15.18,83.79,846,0.968,8,60.0,40.0
31.6,34.02,912,1.449,1,60.0,40.0
16.51,38.23,1451,0.687,4,60.0,40.0
20.43,75.69,959,1.259,3,60.0,40.0
23.17,37.98,1890,0.879,8,60.0,40.0
14.41,51.08,1586,0.406,3,60.0,40.0
28.34,45.48,691,1.56,9,62.16,40.0
17.49,43.39,1173,0.61,7,60.99,40.0
22.99,31.41,1973,1.904,2,60.0,40.0
22.99,61.14,1044,1.27,7,89.78,101.31
24.05,52.07,1752,0.403,4,86.45,96.14
13.11,60.34,750,1.912,3,60.0,40.0
15.37,46.75,2089,0.612,9,60.0,40.0
15.22,81.78,1319,1.734,8,60.0,40.0
18.04,62.52,1387,0.927,7,74.51,67.58
14.9,82.87,1512,1.309,3,60.0,40.0
30.44,49.25,1181,1.737,6,60.0,40.0
22.26,30.13,1760,0.48,4,60.0,40.0
24.47,72.97,623,1.488,6,60.0,40.0
19.15,75.51,860,0.638,4,60.0,40.0
17.52,33.23,902,1.546,6,60.0,40.0
22.06,64.4,1617,0.657,7,77.14,68.0
17.89,66.36,2025,0.435,3,60.24,40.0
18.87,38.02,702,0.649,1,60.0,40.0
21.06,60.39,1964,1.401,1,84.38,93.75
22.11,43.38,1911,1.977,9,71.74,58.23
31.69,30.9,723,1.952,9,60.0,40.0
16.47,77.68,829,1.593,7,60.0,40.0
21.76,57.04,1160,1.719,1,91.41,106.98
14.99,72.99,783,1.798,6,60.0,40.0
19.0,69.76,1813,1.245,4,60.0,40.0
26.35,84.65,1407,0.766,3,60.0,40.0
15.49,54.09,1257,1.458,4,71.73,61.15
23.63,53.52,1760,0.627,8,88.14,97.16
20.33,45.5,1069,1.732,9,82.11,83.22
13.03,64.38,1994,1.059,8,60.0,40.0
30.66,56.74,1646,0.826,2,60.0,40.0
20.27,70.08,1154,1.75,5,60.0,40.0
27.68,49.61,1464,0.578,5,71.41,55.32
20.33,37.2,1015,1.96,3,60.0,40.0
30.75,77.43,2176,1.921,4,60.0,40.0
17.81,75.54,1297,1.374,4,60.0,40.0
20.24,49.31,2035,1.539,1,81.68,84.6
27.18,67.97,2165,0.459,4,60.0,40.0
18.87,57.08,1457,1.099,4,91.41,96.8
19.29,71.85,1768,1.815,3,60.0,40.0
31.9,51.46,1516,0.418,6,60.0,40.0
23.11,59.46,747,0.865,7,90.99,102.41
25.79,33.18,2124,0.966,1,60.0,40.0
24.87,39.62,1331,1.48,4,60.0,40.0
28.56,73.0,2031,1.528,1,60.0,40.0
29.24,50.99,1649,0.504,8,60.0,40.0
23.27,31.93,768,0.748,9,60.0,40.0
17.89,39.22,1267,1.721,5,60.0,40.0
12.46,52.64,913,0.707,9,60.0,40.0
24.29,69.49,872,0.858,6,61.07,40.0
28.51,49.99,1744,0.66,8,60.0,40.0
21.01,70.99,648,1.607,9,60.0,40.0
15.29,77.19,2146,0.443,6,60.0,40.0
17.76,48.76,1320,0.883,5,77.23,72.02
22.2,74.02,1384,1.252,7,60.0,40.0
28.73,36.98,1079,0.41,2,60.0,40.0
15.44,52.84,737,1.926,3,68.02,52.66
24.24,35.37,1541,1.791,5,60.0,40.0
27.07,32.89,1152,1.436,2,60.0,40.0
30.72,33.55,1599,1.103,5,60.0,40.0
14.33,35.76,1489,0.648,8,60.0,40.0
30.53,75.96,947,1.286,8,60.0,40.0
24.03,59.9,1339,0.783,9,84.21,92.05
27.33,82.11,1093,1.421,8,60.0,40.0
13.08,59.59,984,0.633,3,60.0,40.0
22.12,64.58,1832,1.547,7,79.54,76.54
24.45,40.15,619,0.917,4,60.0,40.0
18.14,59.73,1030,1.203,9,81.86,86.82
20.63,51.19,1450,0.659,2,88.48,101.68
23.09,81.23,1362,0.81,3,60.0,40.0
23.05,81.37,2104,1.12,9,60.0,40.0
12.84,40.92,1950,1.133,3,60.0,40.0
20.79,64.11,1803,2.0,6,76.84,73.49
16.28,65.1,1423,0.937,3,63.17,40.0
30.33,60.94,1286,0.535,3,60.0,40.0
31.53,36.84,659,1.239,7,60.0,40.0
17.99,65.97,1915,0.915,8,62.19,43.49
15.5,73.95,1289,1.804,3,60.0,40.0
16.39,48.99,1114,0.736,9,68.76,55.44
21.56,58.3,1571,1.769,1,88.8,98.37
29.49,36.4,1807,1.462,1,60.0,40.0
22.0,81.19,1437,0.701,9,60.0,40.0
13.11,36.02,839,1.048,1,60.0,40.0
12.8,41.46,2075,1.188,3,60.0,40.0
16.55,46.42,781,1.235,2,68.98,54.52
28.86,75.42,2151,1.035,3,60.0,40.0
24.43,68.54,1308,1.335,1,62.89,40.0
23.26,30.39,2115,1.547,4,60.0,40.0
18.38,40.1,2063,1.21,3,60.0,40.0
30.59,71.26,1250,1.364,2,60.0,40.0
18.62,52.21,1880,1.775,7,83.01,91.18
28.7,31.44,744,1.196,1,60.0,40.0
29.92,83.02,732,1.066,5,60.0,40.0
21.67,38.32,1170,0.796,3,60.0,40.0
29.89,58.08,1576,0.61,6,60.0,40.0
17.54,43.66,615,0.868,4,68.02,43.93
25.17,70.56,1424,1.05,5,60.0,40.0
13.76,72.72,2161,1.623,8,60.0,40.0
21.48,51.85,1974,0.748,2,91.8,100.04
16.35,66.21,972,1.523,4,61.18,40.0
13.26,80.0,1445,0.526,6,60.0,40.0
12.07,74.81,874,0.653,7,60.0,40.0
18.5,52.82,1021,0.922,5,87.34,95.64
23.79,54.28,2077,1.152,7,89.55,102.02
21.1,78.78,2196,0.689,8,60.0,40.0
18.04,31.89,988,0.579,8,60.0,40.0
31.82,31.25,939,1.305,6,60.0,40.0
30.79,41.32,1214,1.059,9,60.0,40.0
14.51,75.52,1313,1.065,1,60.0,40.0
20.3,38.43,743,0.893,5,60.0,40.0
24.98,45.69,836,0.994,8,77.88,73.73
26.67,64.6,1280,0.695,1,71.05,53.77
19.33,40.13,977,0.833,8,60.0,40.0
26.93,46.67,1952,1.268,1,68.05,49.11
14.48,55.68,1802,1.236,8,60.96,40.0
18.64,42.55,1458,1.849,2,62.59,40.0
26.33,84.58,1292,1.732,7,60.0,40.0
24.51,38.99,1930,0.411,8,60.0,40.0
28.74,76.75,866,0.768,8,60.0,40.0
12.94,55.86,2020,1.82,6,60.0,40.0
15.49,37.1,679,0.904,9,60.0,40.0
12.97,36.52,2077,1.164,2,60.0,40.0
15.84,57.52,822,1.48,3,75.74,61.36
12.09,49.44,1899,1.269,2,60.0,40.0
22.08,42.9,629,0.408,7,68.64,51.31
22.57,82.74,1904,0.731,9,60.0,40.0
25.16,55.49,1535,0.561,9,84.0,86.31
19.7,81.08,630,0.668,5,60.0,40.0
12.06,39.02,1839,0.636,2,60.0,40.0
25.48,40.09,762,1.396,2,60.0,40.0
13.09,62.78,1464,1.051,6,60.0,40.0
29.32,44.84,1131,0.506,9,60.0,40.0
12.45,40.17,1815,0.532,9,60.0,40.0
22.61,35.21,1965,1.921,7,60.0,40.0
29.9,34.19,1343,0.648,8,60.0,40.0
23.45,71.42,1813,0.806,5,60.0,40.0
24.17,45.52,2067,1.319,2,74.95,66.72
25.63,83.81,1703,0.699,5,60.0,40.0
14.45,40.07,1115,0.716,1,60.0,40.0
25.5,49.49,1341,0.516,7,77.7,80.01
29.61,50.62,968,1.969,3,60.0,40.0
31.48,57.51,1333,1.37,4,60.0,40.0
20.86,77.88,993,1.248,1,60.0,40.0
18.89,75.91,1892,1.822,9,60.0,40.0
27.07,30.55,1576,1.351,4,60.0,40.0
22.86,52.51,1613,0.821,8,87.26,98.96
17.15,75.54,776,1.156,5,60.0,40.0
15.44,30.01,602,1.164,6,60.0,40.0
15.4,59.35,1863,1.037,5,65.5,47.7
21.18,44.27,1468,1.606,7,75.98,70.46
15.4,52.7,2090,0.575,2,66.22,43.48
12.39,53.12,1460,0.655,9,60.0,40.0
13.04,51.55,943,0.996,4,60.0,40.0
30.6,79.06,1718,0.514,1,60.0,40.0
13.46,59.51,1722,1.98,9,60.0,40.0
13.46,79.71,705,1.193,1,60.0,40.0
21.02,69.97,1710,0.48,5,60.0,40.0
16.9,49.31,940,1.373,8,77.6,71.5
31.25,57.15,1007,1.65,4,60.0,40.0
30.22,51.44,650,1.052,2,60.0,40.0
20.09,75.57,1604,1.169,3,60.0,40.0
20.97,40.32,1771,1.521,7,61.29,40.0
19.5,81.5,969,0.774,6,60.0,40.0
12.76,61.92,1868,1.356,5,60.0,40.0
17.86,63.65,1819,1.41,5,72.26,64.39
14.45,58.42,1256,1.687,3,60.0,40.0
14.05,60.5,709,1.826,9,60.0,40.0
23.22,66.72,1048,1.905,3,69.67,63.63
13.98,66.03,865,0.602,8,60.0,40.0
14.06,41.78,2134,1.706,7,60.0,40.0
21.61,62.03,1908,1.481,1,81.73,84.03
20.85,49.5,725,0.993,2,91.73,108.19
14.75,65.04,1422,1.876,5,60.0,40.0
12.09,60.13,1027,1.776,2,60.0,40.0
15.86,39.88,651,1.639,8,60.0,40.0
16.72,70.41,1116,0.492,4,60.0,40.0
28.0,55.14,804,0.683,8,70.81,61.54
30.31,60.33,956,1.869,2,60.0,40.0
20.12,67.0,1122,1.972,1,66.45,51.34
20.1,65.91,1254,0.844,6,73.07,67.19
26.25,71.19,1350,0.844,8,60.0,40.0
24.54,41.37,1432,1.376,9,60.84,40.0
15.68,36.07,1192,0.522,8,60.0,40.0
14.15,66.8,1397,1.353,7,60.0,40.0
20.75,42.98,1269,1.95,1,66.87,51.18
23.3,36.3,2143,0.875,6,60.0,40.0
14.77,37.22,708,1.588,7,60.0,40.0
17.87,47.2,1538,1.24,4,75.87,71.28
18.12,84.55,910,0.86,9,60.0,40.0
17.23,38.65,1201,1.06,9,60.0,40.0
21.22,46.42,1474,1.282,8,81.97,85.59
25.06,80.64,1816,1.619,8,60.0,40.0
22.19,82.98,2164,1.265,6,60.0,40.0
16.03,42.59,1390,1.88,8,60.0,40.0
14.06,78.42,1011,0.587,1,60.0,40.0
28.44,37.64,1867,1.932,3,60.0,40.0
21.59,71.88,955,1.281,6,60.0,40.0
13.24,30.72,1413,1.027,2,60.0,40.0
17.16,52.36,1955,0.522,8,74.35,60.74
28.08,43.6,1246,0.874,2,60.0,40.0
27.03,68.72,1491,1.101,4,60.0,40.0
29.52,30.88,791,1.899,3,60.0,40.0
24.04,55.57,690,1.61,5,94.42,110.22
20.46,68.32,2178,0.494,1,64.3,40.0
20.53,32.57,886,0.925,8,60.0,40.0
15.88,79.36,1137,1.186,8,60.0,40.0
25.02,49.87,1407,1.76,7,87.07,94.61
23.7,39.09,1199,1.642,2,60.0,40.0
15.1,42.4,756,0.746,3,60.0,40.0
29.71,48.64,915,0.481,3,60.0,40.0
19.37,40.91,1390,0.612,6,60.0,40.0
12.99,58.08,1302,1.205,8,60.0,40.0
18.56,64.81,1877,0.544,8,68.9,47.71
29.4,53.84,1099,0.8,9,60.85,40.0
30.34,53.49,2105,1.714,7,60.0,40.0
21.81,72.99,1052,1.043,2,60.0,40.0
31.13,46.56,1130,1.994,4,60.0,40.0
29.5,64.25,2119,1.61,3,60.0,40.0
28.5,79.11,1945,0.824,1,60.0,40.0
29.19,42.18,1107,0.412,8,60.0,40.0
19.64,64.09,1232,1.244,6,80.46,79.54
27.13,82.14,1948,1.529,9,60.0,40.0
23.55,59.14,738,1.151,8,90.89,103.97
26.39,83.73,1071,1.85,6,60.0,40.0
15.56,47.05,1450,1.629,1,60.21,40.0
26.63,61.04,1926,1.232,4,75.52,69.04
31.15,47.11,1503,0.43,5,60.0,40.0
18.05,30.2,1384,0.941,7,60.0,40.0
31.72,84.85,2139,1.191,6,60.0,40.0
19.57,43.2,786,0.8,8,68.34,51.51
15.99,83.52,1848,1.74,1,60.0,40.0
14.25,65.92,803,1.079,2,60.0,40.0
27.7,79.72,1773,0.726,9,60.0,40.0
23.1,83.2,1469,1.647,4,60.0,40.0
18.14,61.23,1023,1.373,8,83.35,81.79
24.17,84.98,1469,0.715,8,60.0,40.0
18.64,72.2,2007,1.252,2,60.0,40.0
20.97,58.81,1355,1.511,7,92.63,110.83
29.25,66.02,611,1.117,2,60.0,40.0
25.36,40.68,691,0.884,2,60.0,40.0
27.25,30.61,1612,1.503,3,60.0,40.0
23.67,44.12,1685,1.5,7,75.18,61.4
31.83,53.92,1243,0.427,1,60.0,40.0
16.83,42.54,988,0.775,7,60.0,40.0
17.25,58.27,1746,1.434,4,79.29,76.55
13.85,66.19,1087,0.759,3,60.0,40.0
23.08,66.07,718,1.94,3,73.63,66.12
24.27,79.16,1255,0.66,4,60.0,40.0
26.52,83.15,1463,1.597,4,60.0,40.0
18.71,78.99,2145,1.997,3,60.0,40.0
12.25,64.11,1548,0.955,5,60.0,40.0
24.64,41.32,933,1.365,9,65.5,40.0
31.97,81.89,1932,0.569,5,60.0,40.0
17.89,39.62,1066,1.395,2,60.0,40.0
15.68,38.33,2135,1.98,6,60.0,40.0
17.64,47.47,1120,1.957,8,74.49,67.44
20.51,61.55,2055,1.059,6,85.12,85.98
17.02,67.48,2006,1.713,5,60.0,40.0
18.94,30.73,1982,1.723,7,60.0,40.0
24.76,72.79,663,0.924,8,60.0,40.0
18.9,39.63,1960,1.716,1,60.0,40.0
19.92,46.31,1754,0.66,9,74.59,64.01
12.8,47.71,1135,1.966,9,60.0,40.0
30.36,48.28,1384,1.783,9,60.0,40.0
20.14,71.82,1624,1.217,5,60.0,40.0
18.56,32.25,2110,1.017,8,60.0,40.0
13.73,40.81,1848,1.914,1,60.0,40.0
24.68,31.23,1286,0.514,4,60.0,40.0
29.28,72.81,1633,1.197,8,60.0,40.0
12.82,84.1,897,1.179,3,60.0,40.0
14.91,66.28,1278,1.01,7,60.0,40.0
14.93,62.46,1866,0.58,3,60.0,40.0
24.05,79.94,1571,0.802,6,60.0,40.0
30.42,44.02,1853,1.973,6,60.0,40.0
20.76,33.66,1416,1.693,8,60.0,40.0
18.88,58.05,1208,1.741,4,87.9,94.81
27.32,44.32,1788,1.215,8,60.0,40.0
26.85,54.81,750,1.459,4,85.07,89.38
16.94,55.1,2166,1.208,4,78.38,75.69
15.22,47.54,2117,1.484,1,60.0,40.0
19.16,56.75,2009,1.782,1,82.98,87.75
27.51,50.91,2015,0.788,7,72.48,56.2
25.9,36.22,1418,1.921,1,60.0,40.0
25.32,77.67,1397,1.862,2,60.0,40.0
28.59,68.57,1912,1.071,2,60.0,40.0
17.54,32.27,1053,1.963,4,60.0,40.0
18.79,36.37,1960,1.812,2,60.0,40.0
12.85,35.31,921,0.464,6,60.0,40.0
29.37,33.4,2007,0.467,8,60.0,40.0
23.65,33.25,1466,1.532,5,60.0,40.0
17.96,38.64,1949,1.654,6,60.0,40.0
13.39,76.63,1389,0.798,9,60.0,40.0
26.47,75.55,1573,1.198,9,60.0,40.0
26.97,73.07,2083,1.263,6,60.0,40.0
25.32,63.81,1269,1.113,1,78.15,74.66
16.08,69.79,952,0.511,8,60.0,40.0
30.26,70.62,746,0.75,7,60.0,40.0
27.06,78.91,1544,1.703,3,60.0,40.0
25.16,70.28,1578,0.517,2,60.0,40.0
25.02,70.51,1593,1.395,2,60.0,40.0
30.09,74.22,659,1.415,3,60.0,40.0
30.57,60.6,644,1.93,7,60.0,40.0
23.91,41.72,2033,1.98,9,63.12,40.0
20.33,34.65,1713,1.912,2,60.0,40.0
19.27,53.05,781,1.266,4,91.15,107.86
28.38,35.04,719,0.467,8,60.0,40.0
24.89,39.31,859,0.844,1,60.0,40.0
13.55,31.31,1891,1.161,9,60.0,40.0
14.84,46.51,1757,0.463,1,60.0,40.0
30.0,83.35,1622,0.459,3,60.0,40.0
29.69,50.84,1625,0.918,1,60.0,40.0
31.04,43.25,1974,1.02,7,60.0,40.0
20.56,52.19,1134,1.329,4,93.11,111.26
27.68,46.57,1116,1.893,4,63.74,45.61
28.56,67.06,1281,1.026,5,60.0,40.0
18.31,64.9,2183,0.477,3,66.84,48.7
14.91,31.5,1488,1.264,7,60.0,40.0
31.94,58.12,1475,0.973,4,60.0,40.0
12.6,31.99,1895,1.842,8,60.0,40.0
23.95,67.25,885,1.09,6,74.45,59.75
25.0,81.47,1249,0.915,7,60.0,40.0
25.64,79.91,1626,1.558,9,60.0,40.0
17.11,41.31,2181,1.189,5,60.0,40.0
26.43,70.85,847,1.288,3,60.0,40.0
16.33,73.62,1323,0.643,7,60.0,40.0
28.58,77.54,2049,1.0,7,60.0,40.0
16.38,44.28,1761,0.474,5,60.0,40.0
25.93,54.8,1582,1.608,4,84.63,88.55
27.67,42.18,1011,0.793,9,60.0,40.0
15.78,31.34,900,0.593,3,60.0,40.0
16.76,66.25,1199,1.343,1,60.47,40.0
27.58,53.73,1008,1.327,6,79.43,78.64
13.72,43.65,1894,0.905,1,60.0,40.0
15.82,76.59,1753,1.94,7,60.0,40.0
21.11,57.26,1936,1.417,8,91.74,107.3
30.6,84.71,874,1.882,7,60.0,40.0
23.24,73.63,1096,0.881,3,60.0,40.0
19.75,77.81,1830,1.283,9,60.0,40.0
31.57,72.53,862,1.062,1,60.0,40.0
21.27,35.83,833,1.061,1,60.0,40.0
20.67,33.58,1213,0.476,3,60.0,40.0
20.23,80.33,898,0.751,5,60.0,40.0
18.24,37.6,726,1.791,7,60.0,40.0
18.51,51.52,1100,1.76,3,84.9,91.17
25.76,63.55,2001,0.568,9,69.0,50.6
12.82,41.65,690,0.429,8,60.0,40.0
25.64,42.39,1506,0.563,3,60.55,40.0
16.02,55.64,1501,1.422,1,73.66,58.48
19.68,49.85,1449,0.784,7,86.88,85.48
14.93,67.21,1409,1.62,2,60.0,40.0
23.06,34.13,628,0.409,3,60.0,40.0
26.59,56.88,676,1.545,7,85.24,92.99
19.09,39.58,1418,1.818,2,60.0,40.0
15.27,63.37,2149,0.472,4,60.0,40.0
16.53,36.39,1253,1.788,9,60.0,40.0
28.36,40.87,1356,1.869,7,60.0,40.0
17.35,74.21,2171,1.257,6,60.0,40.0
27.49,42.93,1847,0.855,9,60.0,40.0
18.62,70.54,1832,1.301,7,60.0,40.0
15.77,45.02,1408,0.897,5,60.0,40.0
26.55,42.93,2037,1.893,6,60.0,40.0
21.37,46.45,1530,1.27,5,83.77,85.82
12.63,78.45,1651,1.678,4,60.0,40.0
31.2,51.84,1860,1.376,9,60.0,40.0
14.96,43.41,1251,0.861,6,60.0,40.0
19.07,59.52,2125,1.2,7,81.37,88.51
19.7,51.21,2181,1.808,4,85.48,90.23
21.79,73.46,1539,1.013,2,60.0,40.0
27.71,84.47,955,0.946,2,60.0,40.0
12.12,58.96,1840,1.93,8,60.0,40.0
30.65,54.85,1115,0.934,5,60.0,40.0
24.92,48.87,1523,1.775,5,80.37,84.89
31.01,83.53,739,0.685,2,60.0,40.0
28.35,56.58,1892,1.667,8,68.82,58.51
30.56,39.79,2135,1.384,3,60.0,40.0
24.02,83.31,751,0.592,6,60.0,40.0
19.15,82.85,1771,0.502,4,60.0,40.0
20.86,53.96,1977,0.877,3,89.94,103.96
25.16,49.15,775,1.452,2,84.61,86.45
20.54,67.42,995,0.976,8,70.89,53.61
26.63,75.59,1227,0.834,1,60.0,40.0
13.84,57.42,1939,1.331,1,60.0,40.0
28.6,48.19,1389,1.924,3,60.0,40.0
16.08,46.58,819,0.595,8,62.29,40.0
30.88,47.96,1010,1.431,7,60.0,40.0
15.11,36.49,1348,1.86,8,60.0,40.0
14.58,72.82,663,1.266,2,60.0,40.0
28.24,35.77,1610,1.943,9,60.0,40.0
28.37,51.91,641,1.357,2,72.41,57.8
26.78,75.92,1849,1.476,1,60.0,40.0
31.21,52.23,1774,1.666,5,60.0,40.0
17.41,46.21,1985,0.72,4,68.17,53.55
28.53,82.15,852,1.296,3,60.0,40.0
19.04,36.96,1564,1.383,2,60.0,40.0
22.75,78.67,1850,0.592,3,60.0,40.0
20.91,33.41,1425,1.129,4,60.0,40.0
12.12,52.74,809,1.633,6,60.0,40.0
23.49,64.74,758,0.465,4,79.73,75.24
26.95,50.35,1569,1.062,3,78.36,75.15
15.49,59.4,1396,0.633,6,65.85,46.91
30.63,41.22,2087,0.681,6,60.0,40.0
22.61,61.3,1934,1.22,4,87.46,95.81
15.56,37.4,1758,0.447,1,60.0,40.0
24.92,73.79,2172,1.08,9,60.0,40.0
15.84,62.11,1711,0.441,5,60.96,40.0
13.27,56.51,748,1.881,3,60.0,40.0
25.71,33.01,724,1.813,7,60.0,40.0
14.21,57.49,1905,0.739,4,60.0,40.0
14.12,61.0,1177,0.505,2,60.0,40.0
26.8,44.61,2079,0.801,7,62.71,40.0
13.1,67.27,789,0.445,1,60.0,40.0
28.2,34.22,918,1.576,3,60.0,40.0
27.92,41.48,1837,1.318,6,60.0,40.0
14.83,70.57,1956,1.27,7,60.0,40.0
22.37,38.1,1988,1.763,9,60.0,40.0
13.93,43.51,759,1.695,7,60.0,40.0
24.65,65.8,1211,1.054,3,74.81,64.87
13.26,70.09,1634,1.377,7,60.0,40.0
30.89,32.83,2070,1.107,7,60.0,40.0
16.15,36.96,982,1.398,7,60.0,40.0
25.66,54.54,1561,0.642,7,84.25,88.48
14.57,62.6,830,0.88,8,60.0,40.0
16.19,54.96,1796,0.803,6,72.29,60.04
21.02,65.59,804,0.668,9,75.11,65.94
23.46,71.58,2200,1.062,6,60.0,40.0
31.98,82.22,748,1.562,1,60.0,40.0
12.52,49.24,1697,1.034,2,60.0,40.0
12.01,38.97,1843,1.972,5,60.0,40.0
19.01,44.52,1013,0.883,4,74.76,65.32
19.32,38.15,1008,1.917,8,60.0,40.0
29.68,51.68,1554,0.71,7,60.0,40.0
30.25,77.99,1609,0.913,1,60.0,40.0
29.61,49.09,1753,0.663,5,60.0,40.0
14.86,38.19,1528,0.781,5,60.0,40.0
20.24,58.74,879,0.651,9,87.07,98.47
26.92,84.56,2079,1.4,6,60.0,40.0
18.25,40.35,867,0.721,2,60.0,40.0
25.26,72.78,1504,0.536,2,60.0,40.0
16.74,75.28,2072,0.826,3,60.0,40.0
18.47,52.07,2061,1.485,4,84.09,83.74
29.21,64.08,869,1.086,1,60.0,40.0
17.01,53.78,982,0.65,8,79.54,73.5
31.29,44.43,1563,0.502,1,60.0,40.0
18.13,53.44,1139,1.567,1,85.13,89.03
12.47,35.24,1769,1.527,2,60.0,40.0
17.1,68.88,1436,1.138,2,60.0,40.0
15.42,75.61,1026,1.244,6,60.0,40.0
22.14,46.91,1258,0.785,8,82.72,88.0
14.25,61.16,1706,1.177,9,60.0,40.0
24.52,42.77,1856,1.566,8,66.42,49.55
29.5,37.01,1191,1.634,7,60.0,40.0
19.25,66.5,768,0.945,6,73.64,59.12
15.37,37.38,1165,1.486,3,60.0,40.0
20.0,73.01,1609,1.178,4,60.0,40.0
27.72,44.95,1816,1.583,8,63.7,40.0
23.83,75.02,2007,1.505,1,60.0,40.0
14.02,50.27,2139,1.601,8,60.0,40.0
22.74,50.29,1447,0.664,8,85.64,97.26
21.36,71.28,2008,0.915,1,60.0,40.0
18.54,58.06,1019,0.824,3,88.31,97.27
14.2,41.05,1495,1.115,3,60.0,40.0
31.62,76.77,1463,1.144,9,60.0,40.0
15.52,48.71,1830,1.468,4,64.3,40.0
15.85,35.65,1837,1.311,7,60.0,40.0
14.91,52.88,1057,1.328,6,68.48,49.68
23.4,61.57,2017,1.413,1,83.98,84.54
20.87,63.54,2026,0.837,7,77.03,75.49
16.99,75.96,2117,0.762,6,60.0,40.0
20.59,59.78,1332,0.744,8,85.85,90.33
25.47,42.3,2180,1.647,9,60.69,40.0
17.63,44.39,1856,0.556,6,61.02,40.0
30.3,35.55,1645,0.906,8,60.0,40.0
18.13,70.48,1292,0.848,2,60.0,40.0
15.96,35.83,1948,1.347,6,60.0,40.0
31.09,63.32,1823,1.879,6,60.0,40.0
28.21,62.83,1537,1.806,2,60.0,40.0
18.86,73.2,2195,0.569,5,60.0,40.0
28.83,34.1,999,1.264,7,60.0,40.0
22.38,41.16,1627,0.46,4,63.02,40.0
18.94,80.03,1114,1.668,6,60.0,40.0
28.79,61.47,1333,1.0,7,60.98,40.0
27.04,55.17,1142,0.744,6,78.18,74.61
17.96,71.12,1135,1.175,4,60.0,40.0
24.13,79.64,1203,1.096,3,60.0,40.0
19.39,44.47,691,1.909,6,76.94,65.24
12.02,79.58,664,0.453,9,60.0,40.0
31.24,35.98,1760,1.92,5,60.0,40.0
22.99,83.77,1097,0.775,5,60.0,40.0
23.97,39.07,634,0.632,9,60.0,40.0
24.0,44.64,730,1.587,3,76.75,73.23
23.01,35.31,913,1.236,8,60.0,40.0
17.8,74.2,677,1.833,3,60.0,40.0
31.43,84.13,2114,1.268,3,60.0,40.0
24.43,46.33,1509,1.209,3,80.43,79.8
25.42,47.91,1230,0.73,1,80.85,79.99
21.1,45.34,1452,1.92,5,78.09,76.33
17.76,38.52,781,1.463,4,60.0,40.0
13.29,73.31,1723,1.363,3,60.0,40.0
19.0,33.34,2151,1.664,7,60.0,40.0
15.52,83.23,809,0.562,5,60.0,40.0
25.24,81.0,844,1.786,2,60.0,40.0
29.58,36.51,1606,1.201,2,60.0,40.0
18.06,59.12,843,1.684,8,86.61,92.05
18.66,84.61,802,1.54,3,60.0,40.0
25.41,76.89,1673,1.122,4,60.0,40.0
14.99,69.33,1590,1.632,2,60.0,40.0
30.59,31.24,948,1.553,8,60.0,40.0
19.28,33.76,1917,0.406,4,60.0,40.0
14.02,73.67,768,1.535,7,60.0,40.0
15.49,50.7,1132,1.214,4,69.24,57.68
30.65,66.76,1782,1.743,8,60.0,40.0
16.94,70.65,1582,1.695,4,60.0,40.0
25.25,53.22,1560,0.673,9,84.97,86.84
15.12,37.89,1698,0.435,7,60.0,40.0
